regiao,nome_vendedor,nome_produto,total_vendas_brl,quantidade_vendida
Nordeste,Denise Ramos,Faqueiro Inox 24 Peças,518247.63,370
Nordeste,Denise Ramos,Lavadora de Alta Pressão,517995.95,248
Nordeste,Bruna Lima,Sensor de Estacionamento,516286.5,96
Nordeste,Janaína Dantas,Luvas de Proteção Moto,516198.01,138
Nordeste,Kleber Esteves,Esmerilhadeira Angular,516100.68,236
Nordeste,Bruna Lima,Cadeira de Escritório Ergonômica,514669.07,436
Nordeste,Elias Barbosa,Esmerilhadeira Angular,514607.63,220
Nordeste,Igor Carvalho,Polidor de Carro Elétrico,513837.56,121
Nordeste,Heloísa Britto,Kit Ferramentas Completo,510508.47,123
Nordeste,Bruna Lima,Barraca de Camping 4 Pessoas,510241.97,1001
Nordeste,Fernanda Silveira,Cama Box Queen Size,509903.88,102
Nordeste,Heloísa Britto,"Monitor Gamer 27""",509454.15,1342
Nordeste,Guilherme Alves,Banco de Jardim de Madeira,506968.75,94
Nordeste,Igor Carvalho,Torneira Gourmet Flexível,506229.21,3152
Nordeste,Kleber Esteves,Capa de Carro Protetora,505789.94,385
Nordeste,Caio Mendes,Capacete de Moto Esportivo,505081.68,135
Nordeste,Caio Mendes,Jaqueta Motoqueiro Couro,504925.87,242
Nordeste,Heloísa Britto,Headset Gamer Surround,504013.94,136
Nordeste,Heloísa Britto,Capa de Carro Protetora,503722.8,436
Nordeste,Caio Mendes,Bomba Submersa,503108.05,98
Nordeste,Igor Carvalho,Mouse Gamer Óptico,503072.72,84
Nordeste,Bruna Lima,Vaso Sanitário com Caixa Acoplada,501435.05,59
Nordeste,Denise Ramos,Guarda-Roupa Casal,500860.81,91
Nordeste,Heloísa Britto,Cooktop 5 Bocas,500573.91,158
Nordeste,Igor Carvalho,Cooktop 5 Bocas,500391.86,159
Nordeste,Janaína Dantas,Fechadura Digital Biométrica,499225.08,113
Nordeste,Igor Carvalho,Pipoca Elétrica,498310.44999999995,630
Nordeste,Janaína Dantas,Drone com Câmera 4K,498053.77,198
Nordeste,Elias Barbosa,Bicicleta Ergométrica,497768.6,53
Nordeste,Janaína Dantas,Máquina de Costura Doméstica,496168.61,113
Nordeste,Fernanda Silveira,Lanterna Tática LED,495535.9,193
Nordeste,Elias Barbosa,Capa de Carro Protetora,495480.72,458
Nordeste,Igor Carvalho,Botas de Moto Impermeáveis,495375.62,290
Nordeste,Guilherme Alves,Faqueiro Inox 24 Peças,493928.42,323
Nordeste,Bruna Lima,Forno Microondas Digital,493373.27999999997,129
Nordeste,Denise Ramos,Sensor de Estacionamento,490265.45,139
Nordeste,Denise Ramos,Lixadeira Orbital,487661.18,539
Nordeste,Kleber Esteves,Teclado Mecânico RGB,487273.22,655
Nordeste,Denise Ramos,Cadeira de Escritório Ergonômica,485673.19,503
Nordeste,Guilherme Alves,Serra Tico-Tico,485175.1,244
Nordeste,Janaína Dantas,Kit de Jardinagem,482753.44999999995,1565
Nordeste,Janaína Dantas,Pipoca Elétrica,482202.86,546
Nordeste,Caio Mendes,Mangueira de Jardim Flexível,479799.88,162
Nordeste,Caio Mendes,Cantil Térmico,479681.54000000004,106
Nordeste,Fernanda Silveira,Chuveiro Elétrico Digital,479641.99,74
Nordeste,Elias Barbosa,Cadeira de Escritório Ergonômica,479325.52,449
Nordeste,Denise Ramos,Armário Multiuso,479280.19,133
Nordeste,Fernanda Silveira,Máquina de Lavar 12kg,478491.57,76
Nordeste,Igor Carvalho,Air Fryer 4L,478154.34,341
Nordeste,Bruna Lima,Aspirador de Pó Robô,477510.95999999996,205
Nordeste,Guilherme Alves,Ar Condicionado Split 9000 BTUs,477043.33,157
Nordeste,Guilherme Alves,Projetor Portátil,476388.08,107
Nordeste,Denise Ramos,Air Fryer 4L,475727.27,337
Nordeste,Bruna Lima,Geladeira Frost Free,475639.20999999996,156
Nordeste,Igor Carvalho,Cozinha Compacta,474714.22,162
Nordeste,Igor Carvalho,Jaqueta Motoqueiro Couro,473694.19999999995,208
Nordeste,Igor Carvalho,Lixadeira Orbital,472478.37,486
Nordeste,Caio Mendes,Air Fryer 4L,472376.81,338
Nordeste,Elias Barbosa,Ferro de Passar a Vapor,472316.96,155
Nordeste,Denise Ramos,Cantil Térmico,471521.66000000003,107
Nordeste,Heloísa Britto,Geladeira Frost Free,471463.14,136
Nordeste,Elias Barbosa,Alarme Automotivo,471350.36,71
Nordeste,Caio Mendes,Filtro de Barro Tradicional,470967.91,245
Nordeste,Heloísa Britto,Serra Elétrica Circular,469873.3,77
Nordeste,Janaína Dantas,Travesseiro de Espuma Viscoelástica,469499.6,857
Nordeste,Bruna Lima,Motor de Popa,469431.29000000004,63
Nordeste,Kleber Esteves,Bússola Profissional,469024.04,647
Nordeste,Igor Carvalho,Cômoda 4 Gavetas,468496.45999999996,185
Nordeste,Janaína Dantas,Kit Lâmpadas LED Inteligentes,468169.67,132
Nordeste,Bruna Lima,Grill Elétrico Multiúso,467508.56,1413
Nordeste,Bruna Lima,Cantil Térmico,465962.75,114
Nordeste,Janaína Dantas,Barbeador Elétrico,465802.3,91
Nordeste,Fernanda Silveira,Sofá 3 Lugares Reclinável,464715.79,602
Nordeste,Igor Carvalho,Forno Microondas Digital,464540.01,130
Nordeste,Bruna Lima,Smartwatch Esportivo,463211.3,192
Nordeste,Elias Barbosa,Fone de Ouvido Bluetooth,462919.2,145
Nordeste,Denise Ramos,Barraca de Camping 4 Pessoas,462051.07,1096
Nordeste,Denise Ramos,Webcam Full HD,460818.49,87
Nordeste,Janaína Dantas,Cozinha Compacta,460729.45999999996,242
Nordeste,Kleber Esteves,Serra Tico-Tico,460707.91,229
Nordeste,Fernanda Silveira,Umidificador de Ar,457165.04000000004,103
Nordeste,Heloísa Britto,Furadeira de Impacto,456569.12,196
Nordeste,Denise Ramos,Ventilador de Torre,456363.94,38
Nordeste,Caio Mendes,Máquina de Costura Doméstica,456000.13,130
Nordeste,Caio Mendes,Panela de Pressão Elétrica,455755.22,289
Nordeste,Fernanda Silveira,Furadeira de Impacto,453984.09,205
Nordeste,Kleber Esteves,Bicicleta Ergométrica,453684.03,69
Nordeste,Guilherme Alves,Câmera de Ré para Carro,452771.91,143
Nordeste,Janaína Dantas,Air Fryer 4L,451723.93,377
Nordeste,Guilherme Alves,Aspirador de Pó Robô,451547.91000000003,170
Nordeste,Guilherme Alves,Travesseiro de Espuma Viscoelástica,451268.67,689
Nordeste,Elias Barbosa,Bomba Submersa,450934.99,107
Nordeste,Caio Mendes,Tábua de Passar Roupa,449916.51,143
Nordeste,Caio Mendes,Barraca de Camping 4 Pessoas,449614.53,1124
Nordeste,Kleber Esteves,Cantil Térmico,448961.18,120
Nordeste,Heloísa Britto,Aspirador de Pó Robô,448946.66000000003,177
Nordeste,Janaína Dantas,Kit Ferramentas Completo,445664.28,104
Nordeste,Fernanda Silveira,Travesseiro de Espuma Viscoelástica,445418.58,842
Nordeste,Fernanda Silveira,Ar Condicionado Split 9000 BTUs,445268.3,142
Nordeste,Caio Mendes,Corda de Escalada,443145.57,1983
Nordeste,Igor Carvalho,Esmerilhadeira Angular,443067.88,212
Nordeste,Igor Carvalho,Alarme Automotivo,441996.74,85
Nordeste,Janaína Dantas,Cantil Térmico,441916.45,115
Nordeste,Guilherme Alves,Polidor de Carro Elétrico,441597.92,102
Nordeste,Denise Ramos,Serra Tico-Tico,441214.89,223
Nordeste,Guilherme Alves,Motor de Popa,438345.81,55
Nordeste,Fernanda Silveira,Serra Tico-Tico,437273.31,254
Nordeste,Guilherme Alves,Corda de Escalada,436209.19,1813
Nordeste,Janaína Dantas,Armário Multiuso,435767.89,79
Nordeste,Bruna Lima,Teclado Mecânico RGB,435365.4,719
Nordeste,Janaína Dantas,Torneira Gourmet Flexível,434812.95,3153
Nordeste,Elias Barbosa,Kit de Jardinagem,434640.92,1091
Nordeste,Heloísa Britto,Kit Sobrevivência Aventura,434412.53,936
Nordeste,Fernanda Silveira,Balança Digital Bioimpedância,434143.87,167
Nordeste,Bruna Lima,Liquidificador Turbo,433256.77999999997,83
Nordeste,Janaína Dantas,Sofá 3 Lugares Reclinável,432595.82999999996,630
Nordeste,Heloísa Britto,Armário Multiuso,432509.13,85
Nordeste,Janaína Dantas,Caixa de Som Portátil,432102.24,269
Nordeste,Fernanda Silveira,Capacete de Moto Esportivo,431207.32,149
Nordeste,Kleber Esteves,Caixa de Som Portátil,430622.85,326
Nordeste,Janaína Dantas,Smartwatch Esportivo,430252.69,188
Nordeste,Janaína Dantas,Serra Elétrica Circular,429921.37,77
Nordeste,Caio Mendes,Forno Microondas Digital,429621.43,141
Nordeste,Heloísa Britto,Serra Tico-Tico,428758.44,257
Nordeste,Caio Mendes,Mesa de Centro Moderna,427416.38999999996,94
Nordeste,Denise Ramos,Cooktop 5 Bocas,423737.74,134
Nordeste,Fernanda Silveira,Corda de Escalada,421193.61,1721
Nordeste,Kleber Esteves,Corda de Escalada,420383.49,1721
Nordeste,Bruna Lima,Umidificador de Ar,418946.51,88
Nordeste,Elias Barbosa,Saco de Dormir Ultraleve,417295.23,44
Nordeste,Denise Ramos,Câmera Digital Profissional,416560.61,74
Nordeste,Caio Mendes,Faqueiro Inox 24 Peças,416459.87,280
Nordeste,Heloísa Britto,Microfone Condensador USB,414967.31,630
Nordeste,Igor Carvalho,Filtro de Barro Tradicional,414837.45,168
Nordeste,Guilherme Alves,Câmera Digital Profissional,413935.41,73
Nordeste,Fernanda Silveira,Forno Microondas Digital,413317.2,104
Nordeste,Elias Barbosa,Corda de Escalada,413256.2,1893
Nordeste,Denise Ramos,Filtro de Barro Tradicional,413061.06,156
Nordeste,Elias Barbosa,Botas de Moto Impermeáveis,410107.76,305
Nordeste,Heloísa Britto,Notebook Gamer G300,409211.33,147
Nordeste,Guilherme Alves,Liquidificador Turbo,406696.75,72
Nordeste,Elias Barbosa,Jaqueta Motoqueiro Couro,406359.49,251
Nordeste,Igor Carvalho,Corda de Escalada,406002.18,1882
Nordeste,Denise Ramos,Kit Ferramentas Completo,403971.62,114
Nordeste,Guilherme Alves,Guarda-Roupa Casal,402097.71,93
Nordeste,Heloísa Britto,Sensor de Estacionamento,401712.32999999996,131
Nordeste,Caio Mendes,Cozinha Compacta,401292.74,173
Nordeste,Elias Barbosa,Chuveiro Elétrico Digital,400671.63,62
Nordeste,Igor Carvalho,Mesa de Centro Moderna,400303.5,90
Nordeste,Fernanda Silveira,Sanduicheira Grill,399159.83,103
Nordeste,Elias Barbosa,Travesseiro de Espuma Viscoelástica,398768.57,675
Nordeste,Fernanda Silveira,Kit Ferramentas Completo,394572.44,92
Nordeste,Elias Barbosa,Luvas de Proteção Moto,393064.67,164
Nordeste,Denise Ramos,Capa de Carro Protetora,392962.04,358
Nordeste,Caio Mendes,Lixadeira Orbital,390524.2,390
Nordeste,Igor Carvalho,Barraca de Camping 4 Pessoas,390062.98,920
Nordeste,Heloísa Britto,Mangueira de Jardim Flexível,387915.20999999996,174
Nordeste,Denise Ramos,Teclado Mecânico RGB,387222.8,468
Nordeste,Caio Mendes,Alarme Automotivo,387093.69,57
Nordeste,Guilherme Alves,Kit Sobrevivência Aventura,387092.14,755
Nordeste,Fernanda Silveira,Filtro de Barro Tradicional,382643.04,187
Nordeste,Fernanda Silveira,Sensor de Estacionamento,382608.63,84
Nordeste,Fernanda Silveira,Câmera Digital Profissional,381259.63,88
Nordeste,Elias Barbosa,Cooktop 5 Bocas,380545.5,119
Nordeste,Denise Ramos,Cafeteira Expresso,378890.24,75
Nordeste,Fernanda Silveira,Barraca de Camping 4 Pessoas,378186.84,756
Nordeste,Guilherme Alves,Lixadeira Orbital,377952.03,490
Nordeste,Fernanda Silveira,Projetor Portátil,377876.94,85
Nordeste,Guilherme Alves,Barraca de Camping 4 Pessoas,377681.18,959
Nordeste,Kleber Esteves,Aspirador de Água e Pó,377590.42,85
Nordeste,Bruna Lima,Bomba Submersa,376709.15,77
Nordeste,Denise Ramos,Alarme Automotivo,376621.16000000003,55
Nordeste,Heloísa Britto,Impressora Multifuncional,376039.26,176
Nordeste,Guilherme Alves,Kit Ferramentas Completo,374967.8,114
Nordeste,Kleber Esteves,Headset Gamer Surround,374392.49,86
Nordeste,Fernanda Silveira,Impressora Multifuncional,374291.64,169
Nordeste,Igor Carvalho,Chuveiro Elétrico Digital,371846.26999999996,54
Nordeste,Denise Ramos,Travesseiro de Espuma Viscoelástica,371637.13,575
Nordeste,Janaína Dantas,Webcam Full HD,370738.77,83
Nordeste,Fernanda Silveira,Motor de Popa,370284.93,48
Nordeste,Elias Barbosa,Câmera de Ré para Carro,370096.66000000003,135
Nordeste,Elias Barbosa,Furadeira de Impacto,370079.24,201
Nordeste,Caio Mendes,Ar Condicionado Split 9000 BTUs,369520.93,133
Nordeste,Denise Ramos,Corda de Escalada,369155.48,1509
Nordeste,Guilherme Alves,Batedeira Planetária,369040.81,68
Nordeste,Denise Ramos,Batedeira Planetária,367099.4,45
Nordeste,Guilherme Alves,Microfone Condensador USB,365572.27,658
Nordeste,Heloísa Britto,Bomba Submersa,365195.07999999996,72
Nordeste,Kleber Esteves,Grill Elétrico Multiúso,363110.6,976
Nordeste,Igor Carvalho,Lavadora de Alta Pressão,362335.16000000003,226
Nordeste,Elias Barbosa,Mouse Gamer Óptico,362259.14,81
Nordeste,Heloísa Britto,Sanduicheira Grill,361382.67,146
Nordeste,Fernanda Silveira,Kit de Jardinagem,359870.14,797
Nordeste,Bruna Lima,Faqueiro Inox 24 Peças,359165.93,272
Nordeste,Janaína Dantas,Liquidificador Turbo,357051.05,66
Nordeste,Igor Carvalho,Teclado Mecânico RGB,356969.83,744
Nordeste,Elias Barbosa,Teclado Mecânico RGB,355659.60000000003,443
Nordeste,Kleber Esteves,Sofá 3 Lugares Reclinável,354396.23,569
Nordeste,Kleber Esteves,Kit Sobrevivência Aventura,354048.02,779
Nordeste,Bruna Lima,Corda de Escalada,353922.52,1485
Nordeste,Elias Barbosa,Lava-Louças Compacta,353755.8,491
Nordeste,Janaína Dantas,Corda de Escalada,353235.49,1680
Nordeste,Janaína Dantas,Grill Elétrico Multiúso,352079.54,1091
Nordeste,Fernanda Silveira,Cadeira de Escritório Ergonômica,351438.97,303
Nordeste,Guilherme Alves,Furadeira de Impacto,351102.62,165
Nordeste,Caio Mendes,Luvas de Proteção Moto,349992.81,109
Nordeste,Kleber Esteves,Liquidificador Turbo,349989.86,78
Nordeste,Igor Carvalho,Pneu Aro 16,345781.52,101
Nordeste,Fernanda Silveira,Armário Multiuso,345460.37,94
Nordeste,Fernanda Silveira,Jaqueta Motoqueiro Couro,345148.26,142
Nordeste,Janaína Dantas,Cadeira de Escritório Ergonômica,344235.43,293
Nordeste,Bruna Lima,Assadeira de Vidro,343595.52,66
Nordeste,Guilherme Alves,Torneira Gourmet Flexível,340362.41,2096
Nordeste,Heloísa Britto,Torneira Gourmet Flexível,340296.69,2566
Nordeste,Elias Barbosa,Barraca de Camping 4 Pessoas,340112.56,897
Nordeste,Elias Barbosa,Cantil Térmico,339791.18,155
Nordeste,Heloísa Britto,Ventilador de Torre,338959.26,52
Nordeste,Bruna Lima,Ventilador de Torre,338101.69999999995,38
Nordeste,Janaína Dantas,Câmera Digital Profissional,338028.16000000003,82
Nordeste,Bruna Lima,"Monitor Gamer 27""",337395.27,737
Nordeste,Elias Barbosa,Lavadora de Alta Pressão,337309.19,155
Nordeste,Kleber Esteves,Capacete de Moto Esportivo,337227.65,94
Nordeste,Heloísa Britto,Sofá 3 Lugares Reclinável,336910.68,351
Nordeste,Heloísa Britto,Jaqueta Motoqueiro Couro,336700.54,140
Nordeste,Denise Ramos,Mangueira de Jardim Flexível,333651.39,170
Nordeste,Kleber Esteves,Cadeira de Escritório Ergonômica,332853.37,282
Nordeste,Janaína Dantas,Lixadeira Orbital,332214.65,390
Nordeste,Kleber Esteves,Kit Limpeza Automotiva,331645.45,4069
Nordeste,Caio Mendes,Torneira Gourmet Flexível,331480.28,2081
Nordeste,Bruna Lima,Cooktop 5 Bocas,331166.55,122
Nordeste,Denise Ramos,Polidor de Carro Elétrico,330964.57999999996,75
Nordeste,Bruna Lima,Ar Condicionado Split 9000 BTUs,329368.51,117
Nordeste,Igor Carvalho,Capa de Carro Protetora,329117.61,351
Nordeste,Fernanda Silveira,Saco de Dormir Ultraleve,328449.12,36
Nordeste,Bruna Lima,Panela de Pressão Elétrica,327957.08999999997,247
Nordeste,Denise Ramos,Roçadeira a Gasolina,327577.41000000003,170
Nordeste,Caio Mendes,Guarda-Roupa Casal,325918.41000000003,52
Nordeste,Elias Barbosa,Armário Multiuso,324800.11,61
Nordeste,Bruna Lima,Lavadora de Alta Pressão,324603.57,166
Nordeste,Bruna Lima,Central Multimídia Android,323296.85,151
Nordeste,Heloísa Britto,Motor de Popa,319804.8,47
Nordeste,Heloísa Britto,Kit de Jardinagem,319454.44,731
Nordeste,Denise Ramos,Ar Condicionado Split 9000 BTUs,319321.71,128
Nordeste,Denise Ramos,Jaqueta Motoqueiro Couro,317159.85,127
Nordeste,Kleber Esteves,Cômoda 4 Gavetas,316802.44,120
Nordeste,Fernanda Silveira,Assadeira de Vidro,316695.58999999997,61
Nordeste,Elias Barbosa,Geladeira Frost Free,314322.45,95
Nordeste,Kleber Esteves,Travesseiro de Espuma Viscoelástica,312444.6,459
Nordeste,Guilherme Alves,Tábua de Passar Roupa,312124.99,127
Nordeste,Kleber Esteves,Central Multimídia Android,308822.81,215
Nordeste,Fernanda Silveira,Lavadora de Alta Pressão,304199.39,143
Nordeste,Guilherme Alves,Kit Limpeza Automotiva,303665.8,4354
Nordeste,Caio Mendes,Caixa de Som Portátil,303192.12,166
Nordeste,Caio Mendes,Lava-Louças Compacta,302668.68,448
Nordeste,Fernanda Silveira,Fechadura Digital Biométrica,300873.25,66
Nordeste,Denise Ramos,Microfone Condensador USB,300093.91000000003,691
Nordeste,Denise Ramos,Panela de Pressão Elétrica,297898.19,186
Nordeste,Elias Barbosa,Torneira Gourmet Flexível,295973.12,2249
Nordeste,Elias Barbosa,Polidor de Carro Elétrico,294918.88,104
Nordeste,Janaína Dantas,Cama Box Queen Size,292942.0,71
Nordeste,Elias Barbosa,Sofá 3 Lugares Reclinável,292059.37,476
Nordeste,Heloísa Britto,Pipoca Elétrica,291474.83999999997,411
Nordeste,Caio Mendes,Serra Elétrica Circular,290409.98,50
Nordeste,Kleber Esteves,Roçadeira a Gasolina,290152.87,148
Nordeste,Guilherme Alves,Capa de Carro Protetora,289865.54000000004,270
Nordeste,Fernanda Silveira,Drone com Câmera 4K,289409.59,108
Nordeste,Bruna Lima,Microfone Condensador USB,287167.87,459
Nordeste,Caio Mendes,Cama Box Queen Size,287028.74,54
Nordeste,Janaína Dantas,Fone de Ouvido Bluetooth,286874.09,113
Nordeste,Denise Ramos,Câmera de Ré para Carro,285293.17,77
Nordeste,Fernanda Silveira,Mesa de Centro Moderna,284863.02,86
Nordeste,Igor Carvalho,Máquina de Costura Doméstica,281868.76,67
Nordeste,Kleber Esteves,Barraca de Camping 4 Pessoas,277448.41,490
Nordeste,Igor Carvalho,Purificador de Água,277034.23,108
Nordeste,Elias Barbosa,Kit Sobrevivência Aventura,276308.13,626
Nordeste,Caio Mendes,Botas de Moto Impermeáveis,273826.71,145
Nordeste,Elias Barbosa,Capacete de Moto Esportivo,270603.14999999997,74
Nordeste,Igor Carvalho,Geladeira Frost Free,270156.41000000003,75
Nordeste,Heloísa Britto,Esmerilhadeira Angular,268769.71,122
Nordeste,Denise Ramos,Forno Microondas Digital,268028.47000000003,103
Nordeste,Fernanda Silveira,Polidor de Carro Elétrico,267868.3,106
Nordeste,Guilherme Alves,Mangueira de Jardim Flexível,264053.65,93
Nordeste,Caio Mendes,Balança Digital Bioimpedância,264035.05000000005,104
Nordeste,Fernanda Silveira,Torneira Gourmet Flexível,263547.78,1835
Nordeste,Bruna Lima,Travesseiro de Espuma Viscoelástica,256404.15,451
Nordeste,Igor Carvalho,Aspirador de Pó Robô,252764.88999999998,128
Nordeste,Bruna Lima,Kit Limpeza Automotiva,251273.63,2871
Nordeste,Janaína Dantas,Faqueiro Inox 24 Peças,250944.24,208
Nordeste,Bruna Lima,Câmera de Ré para Carro,249283.64,74
Nordeste,Caio Mendes,Batedeira Planetária,247233.12,47
Nordeste,Elias Barbosa,Cafeteira Expresso,245720.37,77
Nordeste,Fernanda Silveira,Mesa de Jantar 4 Cadeiras,244941.15,147
Nordeste,Caio Mendes,Serra Tico-Tico,244184.16999999998,176
Nordeste,Denise Ramos,Kit Sobrevivência Aventura,244107.06,476
Nordeste,Kleber Esteves,Calça Jeans Motoqueiro,241327.12,63
Nordeste,Heloísa Britto,Lavadora de Alta Pressão,241230.81,139
Nordeste,Heloísa Britto,Forno Microondas Digital,239635.88,63
Nordeste,Igor Carvalho,Tábua de Passar Roupa,237491.01,92
Nordeste,Fernanda Silveira,Air Fryer 4L,237026.09000000003,247
Nordeste,Elias Barbosa,Mesa de Jantar 4 Cadeiras,236883.72,199
Nordeste,Janaína Dantas,Ar Condicionado Split 9000 BTUs,235197.66,76
Nordeste,Bruna Lima,Air Fryer 4L,233808.11,221
Nordeste,Kleber Esteves,Lixadeira Orbital,232182.93,249
Nordeste,Janaína Dantas,Aspirador de Pó Robô,227433.39,144
Nordeste,Bruna Lima,Impressora Multifuncional,226011.56,93
Nordeste,Denise Ramos,Torneira Gourmet Flexível,223261.22999999998,1823
Nordeste,Elias Barbosa,Panela de Pressão Elétrica,222557.36,160
Nordeste,Bruna Lima,Torneira Gourmet Flexível,216930.81,1826
Nordeste,Caio Mendes,Assadeira de Vidro,215255.46000000002,40
Nordeste,Caio Mendes,Kit Ferramentas Completo,213363.95,100
Nordeste,Janaína Dantas,Lava-Louças Compacta,212722.68,357
Nordeste,Elias Barbosa,Kit Ferramentas Completo,209047.75,73
Nordeste,Heloísa Britto,Corda de Escalada,206014.8,1207
Nordeste,Bruna Lima,Kit Lâmpadas LED Inteligentes,202213.04,48
Nordeste,Janaína Dantas,Tábua de Passar Roupa,201977.09,134
Nordeste,Caio Mendes,Kit Limpeza Automotiva,201972.71,2615
Nordeste,Fernanda Silveira,Kit Limpeza Automotiva,201794.82,3494
Nordeste,Denise Ramos,Kit Limpeza Automotiva,201299.39,2588
Nordeste,Fernanda Silveira,Smartwatch Esportivo,198180.65,59
Nordeste,Caio Mendes,Bateria Portátil Power Bank,184418.58000000002,57
Nordeste,Kleber Esteves,Torneira Gourmet Flexível,182500.15,1583
Nordeste,Igor Carvalho,Kit Limpeza Automotiva,181185.68,2035
Nordeste,Kleber Esteves,Filtro de Barro Tradicional,178162.06,96
Nordeste,Igor Carvalho,Travesseiro de Espuma Viscoelástica,174365.61,260
Nordeste,Denise Ramos,Furadeira de Impacto,164268.59000000003,78
Nordeste,Fernanda Silveira,Capa de Carro Protetora,162819.23,135
Nordeste,Caio Mendes,Cadeira de Escritório Ergonômica,160122.75,193
Nordeste,Kleber Esteves,Balança Digital Bioimpedância,156191.01,55
Nordeste,Janaína Dantas,Kit Limpeza Automotiva,155100.46,1749
Nordeste,Guilherme Alves,Cooktop 5 Bocas,151234.75999999998,47
